メンバーコード,ログインコード,メンバー名,力量タイプ  ###[competence_type]###,力量コード,力量名,レベル,取得日  ###[acquired_date]###,有効期限  ###[expiration_date]###,備考  ###[remarks]###,文書番号,作成日,更新日,保有力量コード  ###[member_acquired_competence_level_code]###
m1,m1,山田 和弘,LICENSE,C0122b17,玉掛技能講習,●,1993/08/18,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,vE6jKCWfiQ2wbZfEHzYi
m1,m1,山田 和弘,LICENSE,C0122b18,ガス溶接技能講習,●,1993/08/18,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Yl32q4UxbsLkCmDzzTZV
m1,m1,山田 和弘,LICENSE,C0122b19,床上操作式クレーン運転技能講習,●,1993/08/18,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,UkB6009lmzcOJZAhAM77
m1,m1,山田 和弘,LICENSE,C0122b2,足場組立等作業主任者,●,1993/08/14,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,YDKaHSnjFjd6bcZk9TEn
m1,m1,山田 和弘,LICENSE,C0122b20,小型移動式クレーン運転,●,1993/08/18,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,jeUb5DL9I9lm2pDD9g3q
m1,m1,山田 和弘,LICENSE,C0122b21,ボイラー取扱い技能講習,●,1993/08/18,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,VyYqzHrhXnnsTBbYGBKR
m1,m1,山田 和弘,LICENSE,C0122b22,乾燥設備作業主任者技能講習,●,1993/08/18,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,uHKBVFrvzr86tWub6BGB
m1,m1,山田 和弘,LICENSE,C0122b3,乾燥設備作業主任者,●,1993/08/15,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,fu6b32lRNC7dsmkOYlxv
m1,m1,山田 和弘,LICENSE,C0122b4,プレス機械作業主任者,●,1993/08/16,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,AxyEJmjRQUzI638g9kG0
m1,m1,山田 和弘,LICENSE,C0122b5,はい作業主任者,●,1993/08/17,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,GaHe3H0aGIFRoK1387rJ
m1,m1,山田 和弘,LICENSE,C0122b6,第一種圧力容器作業主任者,●,1993/08/18,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,uYYq3zeuRAHVUoHAaIW0
m1,m1,山田 和弘,LICENSE,C0122b7,第二種酸素欠乏作業主任者,●,1993/08/18,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,4aff9QrAU9Jiftaw4PmL
m1,m1,山田 和弘,LICENSE,C0122b8,有機溶剤作業主任者,●,1993/08/18,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,s2HExgKBv33qwuwxjSv7
m1,m1,山田 和弘,LICENSE,C0122b9,特定科学物質及び四アルキル鉛作業主任者技能講習,●,1993/08/18,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Ft0Tp5GMPzAsQgeH31yo
m1,m1,山田 和弘,LICENSE,biBM34vXlNNhQms6Zrj2,資格A（テスト）,●,2024/08/01,,,,2025/08/21 23:54:19,2025/08/21 23:54:19,I9ssbnZqJ0rd6pQv2E7R
m1,m1,山田 和弘,LICENSE,nintei-l1,受入検査員,●,2025/01/08,,,,2025/01/15 12:05:29,2025/01/15 12:05:29,9DcGbkVufbYbvGTWYr6X
m1,m1,山田 和弘,LICENSE,nintei-l2,受入検査員指導者,●,2025/01/08,,,,2025/01/15 12:05:29,2025/01/15 12:05:29,A1vDlbzTQZSxHpQHwEzp
m1,m1,山田 和弘,LICENSE,nintei-l3,工程内検査員,●,2015/04/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,uzA9DJbTtnEmfd6XMhIU
m1,m1,山田 和弘,LICENSE,nintei-l4,工程内検査員指導者,●,2016/03/10,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,MAVfHbNRQRmMK4WMWMqB
m1,m1,山田 和弘,LICENSE,nintei-l5,出荷検査員,●,2016/04/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Geg5TARZLDwocw3EsW5S
m1,m1,山田 和弘,LICENSE,nintei-l6,出荷検査員指導者,●,2016/04/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,uJxxYR9lNnpn4av6J81X
m1,m1,山田 和弘,LICENSE,vVI9fPHSLsmh50eVhshZ,資格B（テスト）,●,2024/08/01,2025/07/31,,,2025/08/21 23:54:04,2025/08/21 23:54:04,3Ss9SPcWqZcxmoxBS1l2
m104,m104,岩田 太陽,SKILL,kakou1,素材切断,3,2021/02/08,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,GTkPJGgNCgxkRVk2whbu
m104,m104,岩田 太陽,SKILL,kakou2,荒加工,3,2019/12/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,ystbTpIkPqYRxRZ8mQcA
m104,m104,岩田 太陽,SKILL,kakou3,追加工,3,2023/11/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,LGGhqNZmSKWSQz2BCtpv
m104,m104,岩田 太陽,SKILL,kakou4,外面研削,3,2019/01/14,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,H6aSHMo645dUnj9xoeFT
m104,m104,岩田 太陽,SKILL,kakou5,平削り,3,2019/12/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,r5snhPdaq9ZNrZ85ZOWm
m104,m104,岩田 太陽,SKILL,kakou6,研磨,3,2020/11/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,fqHRhg4gfAirTT9zvUxa
m104,m104,岩田 太陽,SKILL,kakou7,特殊品加工,1,2018/02/12,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,sQZWp7IP5iSozkhvwl9K
m104,m104,岩田 太陽,SKILL,kakou8,加工プログラム作成,3,2020/01/13,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,RD8WrmOV5WtGuyFF2VZg
m104,m104,岩田 太陽,SKILL,kakou9,砥石交換,3,2022/09/13,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,D5HQVSPEcvqbXJ4EMelN
m104,m104,岩田 太陽,SKILL,kensa1,硬度検査,3,2019/12/18,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,v67e6w8IHrvyg76eZhzx
m104,m104,岩田 太陽,SKILL,kensa2,曲がり検査,3,2020/01/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,FAQ4NqOtNssMZa5m6L7H
m104,m104,岩田 太陽,SKILL,kensa3,内径ゲージ検査,2,2020/01/31,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,aT2519mswMhw9gOktgG9
m104,m104,岩田 太陽,SKILL,kensa4,精度検査,3,2020/01/20,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,PmxQ37XClHo887qIKRLw
m104,m104,岩田 太陽,SKILL,kensa5,オイル封入,3,2020/11/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,tUrOK2iKog0C0vRaFcIj
m104,m104,岩田 太陽,SKILL,kensa6,測定技術,3,2020/01/20,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,CsNQwaEo8nDd371LweFO
m104,m104,岩田 太陽,SKILL,kumitate1,型番変更,2,2019/01/14,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,LkfwP6tzQlQlJsdyLjI5
m104,m104,岩田 太陽,SKILL,kumitate10,再洗浄,3,2019/01/14,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,HaftE8bJCyuv2XHWVaOU
m104,m104,岩田 太陽,SKILL,kumitate11,AX組立特殊作業,3,2019/12/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Re2UOC2pYGaPCjrGIIiT
m104,m104,岩田 太陽,SKILL,kumitate12,CXドライバー設定作業,2,2019/01/14,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,KLBcUexLdhES5UXFdlrL
m104,m104,岩田 太陽,SKILL,kumitate13,装置動作確認,3,2020/12/07,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,0oy4gxkG5WFM4ZbruC75
m104,m104,岩田 太陽,SKILL,kumitate2,ワーク脱着,3,2019/01/14,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,glozw4Yup5ZKgw2aO7Qn
m104,m104,岩田 太陽,SKILL,kumitate3,部材取付け,3,2018/12/10,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,tITd32Pr6IKUG2VKkI3o
m104,m104,岩田 太陽,SKILL,kumitate4,精度測定,3,2019/12/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,n7H9WaIm2roGxPUyMXik
m104,m104,岩田 太陽,SKILL,kumitate5,穴埋め,3,2020/01/20,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,dsYwjj4BIQ5zlib1i7FE
m104,m104,岩田 太陽,SKILL,kumitate6,マッチング作業,3,2021/01/04,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,XT0NfMzPxD1OD4ml2MY4
m104,m104,岩田 太陽,SKILL,kumitate7,組立前洗浄,2,2019/02/11,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,NKQpDAZOYDhKzOGpWeS9
m104,m104,岩田 太陽,SKILL,kumitate8,レーザーマーキング,3,2020/10/23,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,1CtLig5lI0VYzsiTHwzg
m104,m104,岩田 太陽,SKILL,kumitate9,ABC調整組立,3,2019/01/07,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,qw1KRnxKIdcvbmD4Y5m6
m104,m104,岩田 太陽,SKILL,nintei-s0,設備A取扱,2,2025/08/16,,,,2025/08/16 20:11:13,2025/08/16 20:11:13,dDICwShiNqzxvSK4vlIl
m104,m104,岩田 太陽,SKILL,seizoubu1,図面の読み取り,4,2023/02/15,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,tcjtRDN8kUFTDRL94Idp
m104,m104,岩田 太陽,SKILL,seizoubu2,測定器の取扱い,2,2024/01/19,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,mKd0uP0i92jvY13wSVoV
m104,m104,岩田 太陽,SKILL,seizoubu3,製品理解,3,2022/11/17,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,jNVmmjE36T2KgpMgN7nk
m104,m104,岩田 太陽,EDUCATION,C0111-1,コンプライアンス研修,●,2022/09/01,2023/08/31,,,2024/12/26 23:32:54,2024/12/26 23:32:54,6mpyJLgcLpLOZJb0x4hu
m104,m104,岩田 太陽,EDUCATION,C0111-2,情報セキュリティ研修,●,2022/04/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,haaX2rph3Ekhov9jz7gQ
m104,m104,岩田 太陽,EDUCATION,C0111-3,ISO9001研修,●,2022/04/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,rvcSV5SToP5rsbUeVitJ
m104,m104,岩田 太陽,EDUCATION,C0111-4,ISO14001研修,●,2022/04/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,kLfKz5nuweFvNqn5s7A6
m104,m104,岩田 太陽,EDUCATION,C01121-1,【新入社員】基礎研修,●,2001/04/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,YvjpDE7uZ841quyrvsg6
m104,m104,岩田 太陽,EDUCATION,C01121-2,【新入社員】ビジネスマナー研修,●,2001/04/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,m1ANzkzbaXLbHHVhJh7s
m104,m104,岩田 太陽,EDUCATION,C01121-3,【新入社員】コンプライアンス研修,●,2001/04/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,x0HMpSENUH9HtGHgdx3R
m104,m104,岩田 太陽,EDUCATION,C01121-4,【新入社員】ロジカルシンキング研修,●,2001/04/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,fM7ZO23q6RQWHfB2oTtY
m104,m104,岩田 太陽,EDUCATION,C01121-5,【新入社員】現場研修,●,2001/04/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,CHxSRL9ACK7dHqJJnlCw
m104,m104,岩田 太陽,EDUCATION,C01122-1,【2年目】ロジカルシンキング研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,vLzCDLB7ZzlsIKEjoo5c
m104,m104,岩田 太陽,EDUCATION,C01122-2,【2年目】資料作成研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,UcikKb30RlBqYk8lfdsc
m104,m104,岩田 太陽,EDUCATION,C01122-3,【2年目】チームビルディング研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,qLeCVyng69EkcL6Ctulh
m104,m104,岩田 太陽,EDUCATION,C01122-4,【2年目】ファシリテーション研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,OXUzYnupWjliWX9EKDSj
m104,m104,岩田 太陽,EDUCATION,C01123-1,【中堅社員】課題解決研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,h26jRNiwaxeSbAqEIehX
m104,m104,岩田 太陽,EDUCATION,C01123-2,【中堅社員】リーダーシップ研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,F2SkAbZPT2UykvOoA3Zh
m104,m104,岩田 太陽,EDUCATION,C01123-3,【中堅社員】コミュニケーション研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,FawoHbthwsYlUXWpmB0u
m104,m104,岩田 太陽,EDUCATION,C01123-4,【中堅社員】業務改善研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Z1EHz0eXT8UYaCSvKfJY
m104,m104,岩田 太陽,EDUCATION,C01123-5,【中堅社員】後輩育成研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,3gdGeqo5ozT4lBwObUJQ
m104,m104,岩田 太陽,EDUCATION,C01124-1,【管理職】ハラスメント防止研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,K55QPDCRMC3FTa624PhL
m104,m104,岩田 太陽,EDUCATION,C01124-2,【管理職】マネジメント研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,jN8ALA5qRxihvu2TZtJP
m104,m104,岩田 太陽,EDUCATION,C01124-3,【管理職】コーチング研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,C108acOHEp0wm7caiiPg
m104,m104,岩田 太陽,EDUCATION,C01131-1,QC研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,qG7Joc0YdSXtT6wBvZ7p
m104,m104,岩田 太陽,EDUCATION,C01131-2,5S研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,iLBi4D8lBw6XhMIeTKVE
m104,m104,岩田 太陽,EDUCATION,C01131-3,安全講習,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,cjfD6dymDepIkAI6hnW8
m104,m104,岩田 太陽,EDUCATION,C0114-1,【eラーニング】ロジカルシンキング　-基礎編-,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,pWOchrgA0Z2HC9Z3GkQs
m104,m104,岩田 太陽,EDUCATION,C0114-10,【eラーニング】TOEIC,●,2024/04/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,FBXgNHwSCKdVW2ctEar9
m104,m104,岩田 太陽,EDUCATION,C0114-2,【eラーニング】ロジカルシンキング　-応用編-,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,9k21rAMtzLtHsipesFTY
m104,m104,岩田 太陽,EDUCATION,C0114-3,【eラーニング】ロジカルシンキング　-実践編-,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,nVrgOIGi5yBUGTEsppwn
m104,m104,岩田 太陽,EDUCATION,C0114-4,【eラーニング】ロジカルライティング　-基礎編-,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,O5Hqfog7uiicBCS7UDGw
m104,m104,岩田 太陽,EDUCATION,C0114-5,【eラーニング】ロジカルライティング　-応用編-,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,fqGxGsuRCEl2PWxowlEr
m104,m104,岩田 太陽,EDUCATION,C0114-6,【eラーニング】ロジカルライティング　-実践編-,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,dzkx9xdIbq2idPxF32eU
m104,m104,岩田 太陽,EDUCATION,C0114-7,【eラーニング】キャリアデザイン,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,UMc09c37xDaF0A3jzKth
m104,m104,岩田 太陽,EDUCATION,C0114-8,【eラーニング】目標設定,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,GJd6a7dlzXjFakvNunCG
m104,m104,岩田 太陽,EDUCATION,C0114-9,【eラーニング】タスク管理,●,2024/04/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,eixm7ln80rdriQm894NV
m104,m104,岩田 太陽,EDUCATION,kakou-e1,特殊品製品理解,●,2018/02/12,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,oAQQ8cZVe56ud2PdPosP
m104,m104,岩田 太陽,EDUCATION,kakou-e3,安全講習（Lv.1）,●,2019/12/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Ifp8x1nT2OGovoscQUem
m104,m104,岩田 太陽,EDUCATION,nintei-e1,受入検査員OJT教育,●,2015/05/19,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,PAMDyhqcOlVAn4YiVgIo
m104,m104,岩田 太陽,EDUCATION,nintei-e10,出荷検査員認定教育,●,2016/03/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,B5AEF8d6M1eu3DDoIu61
m104,m104,岩田 太陽,EDUCATION,nintei-e5,工程内検査員OJT教育,●,2016/03/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,3Oq6Er5fQ6PP1vsZ3EHP
m104,m104,岩田 太陽,EDUCATION,nintei-e6,工程内検査員認定教育,●,2015/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,wxFr93qEhM6lXUItvZjo
m104,m104,岩田 太陽,EDUCATION,nintei-e9,出荷検査員OJT教育,●,2016/04/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,2AvPaJL7hCsQPQ7CFekl
m104,m104,岩田 太陽,EDUCATION,seizoubu-e1,図面読み取り講習（Lv.1）,●,2023/02/14,2025/02/14,,,2024/12/26 23:32:54,2024/12/26 23:32:54,md93nYT8ggEI3oh1XqA2
m104,m104,岩田 太陽,EDUCATION,seizoubu-e2,ノギス（Lv.1）,●,2021/02/15,2024/02/09,,,2024/12/26 23:32:54,2024/12/26 23:32:54,xxZIJy3Ch4PucqMn911t
m104,m104,岩田 太陽,EDUCATION,seizoubu-e3,ハイトゲージ（Lv.1）,●,2016/02/15,2024/02/08,,,2024/12/26 23:32:54,2024/12/26 23:32:54,ke6ZorCt48011n5TzGDX
m104,m104,岩田 太陽,EDUCATION,seizoubu-e4,マイクロメータ（Lv.1）,●,2019/02/04,2024/02/09,,,2024/12/26 23:32:54,2024/12/26 23:32:54,oxQvzNd4HrIcNYNJregS
m104,m104,岩田 太陽,EDUCATION,seizoubu-e5,製品A（Lv.1）,●,2020/10/12,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,9lfGPxmXe1BOhMopJ52p
m104,m104,岩田 太陽,EDUCATION,seizoubu-e6,製品B（Lv.2）,●,2021/07/22,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,vwuN5ysPVBZBdaAvytlb
m104,m104,岩田 太陽,EDUCATION,seizoubu-e7,製品C（Lv.3）,●,2022/11/17,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,sTKuEGjlZSm1xAUktPGq
m104,m104,岩田 太陽,LICENSE,C0121a1,危険物取扱者（乙1）,●,2025/10/10,2035/10/09,,,2025/10/10 09:13:28,2025/10/10 09:13:28,yYAk9MHwMxF3BBygK8Hx
m104,m104,岩田 太陽,LICENSE,C0121a2,危険物取扱者（乙2）,●,2025/10/10,,,,2025/10/10 09:13:28,2025/10/10 09:13:28,8vRrLgYKlIQZZWXj22Pz
m104,m104,岩田 太陽,LICENSE,C0121a3,危険物取扱者（乙3）,●,2025/10/10,,,,2025/10/10 09:13:28,2025/10/10 09:13:28,yIw9pELYhYQhagbMyPYW
m104,m104,岩田 太陽,LICENSE,C0122b1,ガス溶接作業主任者,●,2025/09/16,,,,2025/09/18 09:31:07,2025/09/18 09:31:07,Q9PEOwfg6bkpS9CenTxH
m104,m104,岩田 太陽,LICENSE,C0122b2,足場組立等作業主任者,●,2025/09/16,,備考,,2025/09/22 19:36:33,2025/09/22 19:36:33,b4QmZDAPN4DFEv5dDs82
m104,m104,岩田 太陽,LICENSE,C0122b4,プレス機械作業主任者,●,2025/10/16,2026/11/30,,,2025/10/16 11:51:06,2025/10/16 11:51:06,lCAqFT9sfhPb9nfwT7Dl
m104,m104,岩田 太陽,LICENSE,nintei-l3,工程内検査員,●,2024/01/19,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,NxBdGMbZekqAr1W0V0Qw
m104,m104,岩田 太陽,LICENSE,nintei-l5,出荷検査員,●,2024/01/19,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,78wAQe0vc4T7TWRaFNh1
m105,m105,杉野 孝志,SKILL,kakou1,素材切断,3,2019/12/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,OkJsfmkmvPW4E74GDA6A
m105,m105,杉野 孝志,SKILL,kakou2,荒加工,3,2018/11/05,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,sX4VBVejrdQRXU5sN0lN
m105,m105,杉野 孝志,SKILL,kakou3,追加工,2,2019/11/04,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,9DH2wHYHIVLCnZcqg5pJ
m105,m105,杉野 孝志,SKILL,kakou4,外面研削,3,2019/09/13,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,tU9X4IUttvQdnFre9eO1
m105,m105,杉野 孝志,SKILL,kakou5,平削り,3,2019/11/11,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,YP6UIpvMiczBxoc1MTGE
m105,m105,杉野 孝志,SKILL,kakou6,研磨,4,2023/02/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,5MugcnnWKKvRP39IwtOS
m105,m105,杉野 孝志,SKILL,kakou7,特殊品加工,2,2021/12/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,FKxfGPxMUq483OqlFqXA
m105,m105,杉野 孝志,SKILL,kakou8,加工プログラム作成,3,2021/12/17,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,i9xAOEtUzsYfeEgWbHO6
m105,m105,杉野 孝志,SKILL,kakou9,砥石交換,3,2022/09/13,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,OPUo0zulicRpsgynaXkq
m105,m105,杉野 孝志,SKILL,kensa1,硬度検査,2,2018/10/08,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,1DSzMMAqcXrXy2evvrpe
m105,m105,杉野 孝志,SKILL,kensa2,曲がり検査,2,2018/12/03,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,YAUlY7GKs6tsoon3f1RE
m105,m105,杉野 孝志,SKILL,kensa3,内径ゲージ検査,3,2020/01/20,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,LQBUxn8YBQmh62XcNGFx
m105,m105,杉野 孝志,SKILL,kensa4,精度検査,3,2020/12/07,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Nrfsdbw516f34R6sMrru
m105,m105,杉野 孝志,SKILL,kensa5,オイル封入,3,2020/10/12,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Hlw5is5D8qcZ1cpcWDI8
m105,m105,杉野 孝志,SKILL,kensa6,測定技術,3,2019/06/07,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,PYXgUnSRW7eDvjeFA4TJ
m105,m105,杉野 孝志,SKILL,kumitate1,型番変更,3,2019/07/12,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,vlkzC0Z94oLv9fLAsUhZ
m105,m105,杉野 孝志,SKILL,kumitate10,再洗浄,3,2019/10/25,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,G0bG5XI1id1yb5kKNZ9A
m105,m105,杉野 孝志,SKILL,kumitate11,AX組立特殊作業,2,2020/01/20,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,SfS98m83anZzLsqzUm7Z
m105,m105,杉野 孝志,SKILL,kumitate12,CXドライバー設定作業,3,2019/03/04,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,iMEQWSt8y9RBLfpHC1KC
m105,m105,杉野 孝志,SKILL,kumitate13,装置動作確認,3,2020/01/13,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,l8rAlIBwJiMqd5jxhJUj
m105,m105,杉野 孝志,SKILL,kumitate2,ワーク脱着,3,2020/09/25,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,VGqbxA5OqrIdzjyjqJIL
m105,m105,杉野 孝志,SKILL,kumitate3,部材取付け,3,2020/09/07,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Ynhmfr8s3CqYPiAyyka4
m105,m105,杉野 孝志,SKILL,kumitate4,精度測定,3,2020/09/14,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,zRTWUDJ0RKG1YelXsZu0
m105,m105,杉野 孝志,SKILL,kumitate5,穴埋め,3,2020/01/13,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,tcbeeZmTCD8mJE19L16q
m105,m105,杉野 孝志,SKILL,kumitate6,マッチング作業,3,2021/01/27,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,bJaJ25ZV9skNRiV44EmF
m105,m105,杉野 孝志,SKILL,kumitate7,組立前洗浄,3,2020/11/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,dQgaV1YXfF7OL9Pk11NL
m105,m105,杉野 孝志,SKILL,kumitate8,レーザーマーキング,2,2019/09/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,sD7QsrzVi5emfNvFsMFU
m105,m105,杉野 孝志,SKILL,kumitate9,ABC調整組立,3,2020/12/28,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,DD053ZnE7eJWT2d23h9D
m105,m105,杉野 孝志,SKILL,seizoubu1,図面の読み取り,3,2023/02/15,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,7f1xZ1Lq4OgjuCrbU57n
m105,m105,杉野 孝志,SKILL,seizoubu2,測定器の取扱い,3,2019/10/25,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,csMx2bRSZVixV3urXcLE
m105,m105,杉野 孝志,SKILL,seizoubu3,製品理解,3,2022/07/11,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,oO4kmxjGo9dDlxJPK3mr
m105,m105,杉野 孝志,EDUCATION,C0111-1,コンプライアンス研修,●,2023/04/28,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,I4WCNpuJe1qJ185rcVGE
m105,m105,杉野 孝志,EDUCATION,C0111-2,情報セキュリティ研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,bzJWLEL9nWFEzFj2bbUj
m105,m105,杉野 孝志,EDUCATION,C0111-3,ISO9001研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,mPhAlcCv64yZ7MBcAOyR
m105,m105,杉野 孝志,EDUCATION,C0111-4,ISO14001研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,YdXFjlRZS4m4nOVMkMyO
m105,m105,杉野 孝志,EDUCATION,C01121-1,【新入社員】基礎研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,6gyMdethKc1zqwyYrG3s
